transaction_id,account_number,amount,transaction_type,transaction_mode,description,transaction_date
TXN006859,ACC00000243,19591.24,Debit,UPI,Restaurant Payment,2025-07-18 02:50:59
TXN006860,ACC00000243,13938.68,Debit,UPI,Grocery,2025-08-02 21:37:49
TXN006861,ACC00000243,58654.38,Credit,NEFT,Salary Credit,2025-06-28 08:44:10
TXN006862,ACC00000243,4640.01,Credit,UPI,Refund,2025-06-11 07:14:35
TXN006863,ACC00000243,7587.74,Credit,UPI,Refund,2025-07-18 03:52:45
TXN006864,ACC00000243,514.65,Debit,UPI,Grocery,2025-12-08 09:46:52
TXN006865,ACC00000243,8555.88,Debit,UPI,Restaurant Payment,2024-10-07 06:16:39
TXN006866,ACC00000244,22650.36,Credit,Cash,Cash Deposit,2025-08-08 01:03:56
TXN006867,ACC00000244,82964.3,Credit,NEFT,Salary Credit,2024-11-22 10:02:23
TXN006868,ACC00000244,21021.38,Credit,Cash,Cash Deposit,2025-03-20 17:19:07
TXN006869,ACC00000244,5258.77,Credit,UPI,Refund,2025-03-18 18:08:21
TXN006870,ACC00000244,18075.63,Debit,UPI,Grocery,2026-02-28 18:19:40
TXN006871,ACC00000244,19451.65,Debit,UPI,Grocery,2026-07-19 23:00:21
TXN006872,ACC00000244,35527.49,Debit,UPI,Online Shopping,2026-07-10 16:39:19
TXN006873,ACC00000244,8476.5,Debit,UPI,Utility Bill Payment,2025-01-09 14:40:01
TXN006874,ACC00000244,6025.36,Debit,UPI,Utility Bill Payment,2024-11-08 21:58:09
TXN006875,ACC00000244,4860.16,Credit,NEFT,Interest Credit,2026-04-15 02:15:30
TXN006876,ACC00000244,20989.2,Debit,NEFT,Insurance Premium Payment,2026-07-10 04:11:14
TXN006877,ACC00000244,4264.5,Debit,UPI,Utility Bill Payment,2024-11-14 04:15:53
TXN006878,ACC00000244,5333.79,Debit,UPI,Grocery,2026-06-30 04:58:50
TXN006879,ACC00000244,2259.91,Credit,UPI,Refund,2025-07-04 11:09:19
TXN006880,ACC00000244,141343.94,Credit,NEFT,Salary Credit,2025-04-10 10:06:46
TXN006881,ACC00000244,4292.29,Credit,UPI,Refund,2025-09-06 23:37:01
TXN006882,ACC00000244,14107.59,Debit,UPI,Online Shopping,2024-09-19 01:47:23
TXN006883,ACC00000244,33589.4,Debit,ATM,ATM Withdrawal,2026-04-23 09:19:40
TXN006884,ACC00000244,8232.26,Debit,UPI,Utility Bill Payment,2024-08-07 07:40:25
TXN006885,ACC00000244,13826.67,Debit,UPI,Restaurant Payment,2025-09-25 15:17:22
TXN006886,ACC00000244,1948.33,Credit,UPI,Refund,2025-08-08 11:39:28
TXN006887,ACC00000244,5837.92,Credit,UPI,Refund,2026-05-19 11:51:27
TXN006888,ACC00000244,5517.11,Credit,UPI,Refund,2026-06-12 23:46:26
TXN006889,ACC00000244,16197.66,Debit,NEFT,Loan EMI Payment,2024-12-16 14:43:45
TXN006890,ACC00000244,34535.94,Credit,Cash,Cash Deposit,2026-03-19 20:08:30
TXN006891,ACC00000244,15668.5,Debit,UPI,Restaurant Payment,2025-05-14 00:43:31
TXN006892,ACC00000244,12352.93,Debit,UPI,Grocery,2026-05-28 02:23:53
TXN006893,ACC00000244,16701.0,Debit,UPI,Online Shopping,2024-07-28 22:57:34
TXN006894,ACC00000244,1346.33,Debit,UPI,Restaurant Payment,2025-12-29 15:28:26
TXN006895,ACC00000244,41111.16,Debit,ATM,ATM Withdrawal,2025-12-26 00:23:54
TXN006896,ACC00000244,12989.49,Debit,UPI,Restaurant Payment,2026-02-23 07:20:42
TXN006897,ACC00000244,1494.39,Credit,NEFT,Interest Credit,2024-12-18 10:34:09
TXN006898,ACC00000244,6278.55,Debit,NEFT,Loan EMI Payment,2025-04-13 10:39:13
TXN006899,ACC00000244,84983.52,Credit,NEFT,Salary Credit,2025-01-18 12:37:33
TXN006900,ACC00000244,34919.88,Debit,UPI,Online Shopping,2025-08-20 18:53:01
TXN006901,ACC00000244,3977.16,Credit,NEFT,Interest Credit,2026-01-30 01:38:04
TXN006902,ACC00000244,39276.91,Credit,NEFT,Salary Credit,2026-01-13 14:36:57
TXN006903,ACC00000244,48397.33,Debit,UPI,Online Shopping,2025-07-31 03:52:19
TXN006904,ACC00000244,5773.62,Debit,UPI,Utility Bill Payment,2026-06-25 10:03:01
TXN006905,ACC00000244,33854.41,Debit,NEFT,Loan EMI Payment,2024-09-28 05:04:36
TXN006906,ACC00000244,3814.63,Credit,NEFT,Interest Credit,2026-05-22 17:23:51
TXN006907,ACC00000244,2478.37,Debit,UPI,Grocery,2025-10-18 21:03:35
TXN006908,ACC00000244,3312.76,Debit,UPI,Utility Bill Payment,2026-02-26 02:49:54
TXN006909,ACC00000244,8389.85,Credit,UPI,Refund,2026-04-29 17:55:58
TXN006910,ACC00000244,16113.63,Credit,Cash,Cash Deposit,2025-04-21 18:39:13
TXN006911,ACC00000244,23407.72,Debit,NEFT,Insurance Premium Payment,2026-07-23 23:38:21
TXN006912,ACC00000244,26721.32,Debit,NEFT,Loan EMI Payment,2025-12-11 18:36:59
TXN006913,ACC00000244,88319.67,Debit,NEFT,Investment in Mutual Funds,2025-12-29 23:17:28
TXN006914,ACC00000244,22594.56,Credit,Cash,Cash Deposit,2025-05-09 11:47:52
TXN006915,ACC00000244,13360.66,Debit,NEFT,Insurance Premium Payment,2025-10-24 05:44:56
TXN006916,ACC00000245,5847.78,Credit,UPI,Refund,2025-09-20 19:40:42
TXN006917,ACC00000245,1613.48,Credit,UPI,Refund,2025-04-16 10:44:24
TXN006918,ACC00000245,9303.4,Credit,UPI,Refund,2024-09-29 23:25:09
TXN006919,ACC00000245,25478.12,Debit,NEFT,Loan EMI Payment,2025-06-13 23:36:27
TXN006920,ACC00000245,16731.9,Debit,UPI,Restaurant Payment,2026-05-23 21:26:50
TXN006921,ACC00000245,486.26,Credit,UPI,Refund,2026-07-13 12:56:35
TXN006922,ACC00000245,125617.02,Credit,NEFT,Salary Credit,2025-11-06 02:25:16
TXN006923,ACC00000245,7096.37,Debit,UPI,Grocery,2026-04-24 16:48:02
TXN006924,ACC00000245,897.39,Debit,UPI,Grocery,2025-12-14 19:58:50
TXN006925,ACC00000245,16553.36,Debit,ATM,ATM Withdrawal,2025-08-26 05:13:49
TXN006926,ACC00000245,3722.47,Debit,UPI,Restaurant Payment,2025-12-18 02:18:09
TXN006927,ACC00000245,30042.73,Credit,Cash,Cash Deposit,2026-01-13 12:02:08
TXN006928,ACC00000245,9706.25,Debit,NEFT,Insurance Premium Payment,2025-03-23 02:15:53
TXN006929,ACC00000245,6037.74,Credit,UPI,Refund,2026-04-13 16:50:40
TXN006930,ACC00000245,28147.06,Debit,ATM,ATM Withdrawal,2025-08-14 15:26:41
TXN006931,ACC00000245,5288.48,Debit,NEFT,Loan EMI Payment,2024-09-29 21:38:49
TXN006932,ACC00000245,56081.83,Debit,NEFT,Loan EMI Payment,2025-11-29 00:17:00
TXN006933,ACC00000245,6976.61,Debit,UPI,Restaurant Payment,2025-06-01 11:22:28
TXN006934,ACC00000245,66601.83,Debit,NEFT,Loan EMI Payment,2025-12-24 05:59:22
TXN006935,ACC00000245,14728.49,Debit,UPI,Restaurant Payment,2026-01-28 22:58:16
TXN006936,ACC00000245,78378.94,Debit,NEFT,Investment in Mutual Funds,2025-01-01 22:37:43
TXN006937,ACC00000245,4250.59,Debit,UPI,Utility Bill Payment,2024-09-26 22:28:26
TXN006938,ACC00000245,4408.84,Debit,UPI,Grocery,2024-09-01 11:49:18
TXN006939,ACC00000245,43357.9,Debit,UPI,Online Shopping,2026-05-01 17:48:48
TXN006940,ACC00000245,41022.96,Credit,Cash,Cash Deposit,2026-06-07 00:53:13
TXN006941,ACC00000246,5684.52,Debit,UPI,Utility Bill Payment,2026-02-14 23:47:23
TXN006942,ACC00000246,11787.9,Debit,UPI,Grocery,2026-04-03 17:51:47
TXN006943,ACC00000246,4477.59,Debit,UPI,Utility Bill Payment,2024-12-01 11:22:26
TXN006944,ACC00000246,41735.37,Debit,UPI,Online Shopping,2025-11-25 06:17:00
TXN006945,ACC00000246,1636.82,Debit,UPI,Utility Bill Payment,2025-05-25 02:28:22
TXN006946,ACC00000246,14420.4,Debit,NEFT,Insurance Premium Payment,2024-08-29 23:53:52
TXN006947,ACC00000246,23082.65,Debit,NEFT,Investment in Mutual Funds,2025-07-04 12:05:43
TXN006948,ACC00000246,18340.55,Debit,ATM,ATM Withdrawal,2025-11-20 22:27:25
TXN006949,ACC00000246,374.71,Credit,UPI,Refund,2024-10-23 09:05:31
TXN006950,ACC00000246,37269.34,Debit,NEFT,Investment in Mutual Funds,2024-11-21 20:23:18
TXN006951,ACC00000246,39776.32,Debit,ATM,ATM Withdrawal,2026-01-04 07:29:53
TXN006952,ACC00000246,2888.17,Debit,UPI,Utility Bill Payment,2025-12-29 01:58:40
TXN006953,ACC00000246,2434.68,Credit,NEFT,Interest Credit,2025-06-16 07:32:43
TXN006954,ACC00000246,10140.32,Debit,UPI,Online Shopping,2024-08-03 15:21:42
TXN006955,ACC00000246,3870.28,Debit,ATM,ATM Withdrawal,2025-03-14 09:25:52
TXN006956,ACC00000246,17322.12,Debit,UPI,Grocery,2025-04-15 02:16:27
TXN006957,ACC00000246,7265.36,Credit,UPI,Refund,2025-07-02 09:12:16
TXN006958,ACC00000246,22357.16,Debit,NEFT,Insurance Premium Payment,2025-11-17 13:25:56
TXN006959,ACC00000246,53777.48,Debit,NEFT,Loan EMI Payment,2026-07-23 12:34:10
TXN006960,ACC00000246,903.09,Debit,UPI,Utility Bill Payment,2024-09-01 14:34:19
TXN006961,ACC00000246,41351.07,Debit,ATM,ATM Withdrawal,2025-09-14 13:23:01
TXN006962,ACC00000246,27172.09,Debit,NEFT,Loan EMI Payment,2025-02-22 01:47:41
TXN006963,ACC00000246,13125.23,Debit,NEFT,Insurance Premium Payment,2025-06-21 01:48:20
TXN006964,ACC00000246,2491.71,Debit,UPI,Restaurant Payment,2025-05-04 10:40:05
TXN006965,ACC00000246,35371.24,Debit,ATM,ATM Withdrawal,2024-08-19 15:10:33
TXN006966,ACC00000247,10688.21,Debit,UPI,Grocery,2026-06-25 09:43:43
TXN006967,ACC00000247,15496.1,Debit,UPI,Restaurant Payment,2026-01-09 23:57:36
TXN006968,ACC00000247,19128.12,Credit,Cash,Cash Deposit,2025-07-13 16:38:53
TXN006969,ACC00000247,99005.81,Debit,NEFT,Loan EMI Payment,2025-09-01 01:21:11
TXN006970,ACC00000247,1925.95,Debit,UPI,Utility Bill Payment,2025-10-24 13:46:30
TXN006971,ACC00000247,38719.0,Credit,Cash,Cash Deposit,2025-07-05 05:23:35
TXN006972,ACC00000247,9405.86,Credit,UPI,Refund,2026-03-05 01:04:13
TXN006973,ACC00000247,22561.63,Credit,Cash,Cash Deposit,2024-08-27 15:16:25
TXN006974,ACC00000247,69729.97,Credit,NEFT,Salary Credit,2024-10-30 10:14:09
TXN006975,ACC00000247,1721.26,Debit,NEFT,Insurance Premium Payment,2025-09-21 07:25:50
TXN006976,ACC00000247,21626.9,Debit,NEFT,Loan EMI Payment,2025-12-23 18:06:01
TXN006977,ACC00000247,85446.2,Debit,NEFT,Loan EMI Payment,2025-05-29 23:57:03
TXN006978,ACC00000247,250.14,Credit,NEFT,Interest Credit,2025-02-11 15:53:19
TXN006979,ACC00000247,19834.47,Debit,ATM,ATM Withdrawal,2025-06-20 19:55:44
TXN006980,ACC00000247,11781.98,Debit,NEFT,Insurance Premium Payment,2024-10-31 05:56:23
TXN006981,ACC00000247,20914.21,Debit,NEFT,Insurance Premium Payment,2025-05-20 03:13:23
TXN006982,ACC00000247,2883.06,Credit,NEFT,Interest Credit,2026-02-23 05:37:36
TXN006983,ACC00000247,46059.73,Debit,NEFT,Investment in Mutual Funds,2025-11-18 20:22:06
TXN006984,ACC00000247,31740.08,Debit,NEFT,Insurance Premium Payment,2026-02-19 14:16:49
TXN006985,ACC00000247,4314.6,Credit,UPI,Refund,2025-12-09 08:14:18
TXN006986,ACC00000247,7628.97,Credit,Cash,Cash Deposit,2026-02-13 22:33:36
TXN006987,ACC00000247,48476.27,Debit,UPI,Online Shopping,2024-10-16 16:56:29
TXN006988,ACC00000247,13213.46,Credit,Cash,Cash Deposit,2026-04-14 09:16:44
TXN006989,ACC00000247,13756.58,Debit,UPI,Restaurant Payment,2025-04-02 06:23:23
TXN006990,ACC00000247,31725.13,Credit,Cash,Cash Deposit,2026-06-09 17:52:51
TXN006991,ACC00000247,148647.44,Credit,NEFT,Salary Credit,2025-11-17 09:23:48
TXN006992,ACC00000247,4373.63,Debit,NEFT,Insurance Premium Payment,2025-12-25 02:48:37
TXN006993,ACC00000247,32176.34,Debit,ATM,ATM Withdrawal,2026-03-17 09:53:19
TXN006994,ACC00000247,7599.59,Debit,UPI,Grocery,2024-09-05 20:19:23
TXN006995,ACC00000247,1866.01,Debit,NEFT,Insurance Premium Payment,2025-04-28 14:56:46
TXN006996,ACC00000247,84644.77,Debit,NEFT,Investment in Mutual Funds,2026-06-13 10:20:28
TXN006997,ACC00000247,8561.16,Debit,UPI,Utility Bill Payment,2025-10-20 18:45:18
TXN006998,ACC00000247,6122.4,Debit,UPI,Grocery,2025-03-07 09:33:45
TXN006999,ACC00000247,15676.7,Debit,UPI,Grocery,2024-08-04 02:33:19
TXN007000,ACC00000247,99134.3,Credit,NEFT,Salary Credit,2025-10-19 16:11:01
TXN007001,ACC00000247,72575.42,Credit,NEFT,Salary Credit,2025-02-21 10:14:02
TXN007002,ACC00000247,87732.84,Debit,NEFT,Investment in Mutual Funds,2026-03-26 23:43:44
TXN007003,ACC00000247,15899.21,Debit,UPI,Grocery,2025-04-14 16:11:12
TXN007004,ACC00000247,3085.29,Credit,Cash,Cash Deposit,2024-12-08 03:07:50
TXN007005,ACC00000247,26025.95,Debit,NEFT,Loan EMI Payment,2025-02-27 17:53:49
TXN007006,ACC00000247,77186.65,Debit,NEFT,Loan EMI Payment,2025-10-28 14:08:26
TXN007007,ACC00000247,26481.61,Debit,NEFT,Loan EMI Payment,2026-04-28 01:32:12
TXN007008,ACC00000247,6691.78,Debit,UPI,Grocery,2025-05-09 07:35:00
TXN007009,ACC00000247,45162.81,Debit,UPI,Online Shopping,2026-03-21 21:58:06
TXN007010,ACC00000247,92912.42,Credit,NEFT,Salary Credit,2026-03-03 15:37:05
TXN007011,ACC00000247,16161.62,Debit,UPI,Grocery,2025-07-14 20:31:34
TXN007012,ACC00000247,4139.45,Debit,UPI,Utility Bill Payment,2024-08-07 14:32:14
TXN007013,ACC00000247,18854.62,Debit,NEFT,Loan EMI Payment,2026-03-08 07:07:59
TXN007014,ACC00000247,3358.23,Debit,ATM,ATM Withdrawal,2026-07-20 04:08:09
TXN007015,ACC00000247,99979.39,Debit,NEFT,Loan EMI Payment,2025-01-11 10:02:21
TXN007016,ACC00000248,12984.14,Debit,ATM,ATM Withdrawal,2025-04-25 02:22:05
TXN007017,ACC00000248,36365.69,Debit,NEFT,Insurance Premium Payment,2025-01-27 16:20:47
TXN007018,ACC00000248,16614.47,Debit,UPI,Grocery,2026-06-27 21:35:33
TXN007019,ACC00000248,8594.49,Debit,UPI,Restaurant Payment,2024-08-13 16:26:22
TXN007020,ACC00000248,40542.46,Debit,NEFT,Loan EMI Payment,2025-12-02 14:01:01
TXN007021,ACC00000248,17037.6,Credit,Cash,Cash Deposit,2026-07-04 18:50:56
TXN007022,ACC00000248,30297.76,Debit,NEFT,Investment in Mutual Funds,2025-07-12 01:25:49
TXN007023,ACC00000248,43535.99,Debit,ATM,ATM Withdrawal,2025-06-26 03:43:04
TXN007024,ACC00000248,31643.07,Debit,UPI,Online Shopping,2025-04-11 00:03:06
TXN007025,ACC00000248,43723.03,Debit,NEFT,Insurance Premium Payment,2025-02-20 09:01:08
TXN007026,ACC00000248,2898.24,Credit,UPI,Refund,2026-06-16 08:57:31
TXN007027,ACC00000248,18534.91,Debit,ATM,ATM Withdrawal,2024-12-11 23:20:39
TXN007028,ACC00000248,44096.83,Debit,ATM,ATM Withdrawal,2026-06-19 15:55:11
TXN007029,ACC00000248,30246.42,Credit,Cash,Cash Deposit,2025-02-04 23:38:51
TXN007030,ACC00000248,3940.61,Debit,NEFT,Insurance Premium Payment,2025-08-03 21:20:26
TXN007031,ACC00000248,80912.28,Credit,NEFT,Salary Credit,2025-03-04 07:33:14
TXN007032,ACC00000248,731.56,Credit,NEFT,Interest Credit,2026-05-08 15:07:37
TXN007033,ACC00000248,39923.8,Debit,UPI,Online Shopping,2026-01-08 01:24:11
TXN007034,ACC00000248,26897.47,Debit,NEFT,Investment in Mutual Funds,2025-12-17 16:02:05
TXN007035,ACC00000248,4012.18,Credit,NEFT,Interest Credit,2026-05-15 17:18:35
TXN007036,ACC00000248,68215.84,Credit,NEFT,Salary Credit,2024-11-28 11:44:20
TXN007037,ACC00000248,1527.01,Credit,UPI,Refund,2026-03-12 17:40:23
TXN007038,ACC00000248,21821.62,Debit,ATM,ATM Withdrawal,2025-07-01 03:00:10
TXN007039,ACC00000248,15708.25,Debit,NEFT,Insurance Premium Payment,2025-11-14 17:14:54
TXN007040,ACC00000248,40942.18,Debit,ATM,ATM Withdrawal,2024-10-21 09:28:44
TXN007041,ACC00000248,40219.11,Debit,NEFT,Investment in Mutual Funds,2025-08-12 09:07:19
TXN007042,ACC00000248,34890.48,Debit,NEFT,Investment in Mutual Funds,2025-04-20 23:59:28
TXN007043,ACC00000248,4048.49,Credit,NEFT,Interest Credit,2025-07-27 16:00:40
TXN007044,ACC00000248,33933.12,Debit,NEFT,Investment in Mutual Funds,2026-03-15 15:59:54
TXN007045,ACC00000248,35399.94,Debit,NEFT,Loan EMI Payment,2024-12-16 23:24:05
TXN007046,ACC00000248,49291.1,Credit,NEFT,Salary Credit,2025-02-22 16:54:57
TXN007047,ACC00000248,59884.46,Credit,NEFT,Salary Credit,2025-10-02 14:31:30
TXN007048,ACC00000248,10486.84,Debit,UPI,Restaurant Payment,2024-11-23 09:17:26
TXN007049,ACC00000248,4034.77,Debit,ATM,ATM Withdrawal,2024-09-03 02:01:46
TXN007050,ACC00000248,108840.27,Credit,NEFT,Salary Credit,2025-07-30 09:04:59
TXN007051,ACC00000248,4475.84,Debit,UPI,Utility Bill Payment,2025-03-30 21:19:44
TXN007052,ACC00000248,33391.06,Debit,UPI,Online Shopping,2025-07-14 02:00:25
TXN007053,ACC00000248,1054.02,Debit,UPI,Grocery,2024-08-19 13:22:06
TXN007054,ACC00000248,32328.2,Debit,ATM,ATM Withdrawal,2024-12-03 11:23:18
TXN007055,ACC00000248,14239.23,Debit,UPI,Grocery,2026-01-09 21:46:20
TXN007056,ACC00000248,19233.93,Debit,UPI,Grocery,2024-07-31 06:35:38
TXN007057,ACC00000248,114410.88,Credit,NEFT,Salary Credit,2026-05-26 04:07:26
TXN007058,ACC00000248,19748.71,Debit,UPI,Online Shopping,2026-02-12 08:59:42
TXN007059,ACC00000248,18825.39,Debit,UPI,Grocery,2024-10-09 04:21:07
TXN007060,ACC00000248,17644.04,Debit,UPI,Grocery,2024-10-13 17:44:36
TXN007061,ACC00000248,106648.02,Credit,NEFT,Salary Credit,2025-05-10 01:58:11
TXN007062,ACC00000248,1500.55,Debit,UPI,Restaurant Payment,2025-08-10 16:51:40
TXN007063,ACC00000248,7760.38,Debit,UPI,Grocery,2025-05-22 08:56:53
TXN007064,ACC00000248,26005.33,Debit,NEFT,Loan EMI Payment,2024-09-24 10:08:05
TXN007065,ACC00000248,8191.85,Debit,UPI,Utility Bill Payment,2025-03-06 21:45:44
TXN007066,ACC00000249,49465.32,Credit,NEFT,Salary Credit,2025-02-23 14:28:04
TXN007067,ACC00000249,5802.14,Debit,UPI,Restaurant Payment,2024-11-04 05:49:49
TXN007068,ACC00000249,18264.88,Debit,UPI,Restaurant Payment,2025-02-21 09:42:04
TXN007069,ACC00000249,2354.7,Debit,UPI,Utility Bill Payment,2025-04-09 12:13:11
TXN007070,ACC00000249,9269.62,Debit,UPI,Utility Bill Payment,2025-11-16 05:11:49
TXN007071,ACC00000249,13699.02,Debit,UPI,Online Shopping,2025-07-07 02:51:18
TXN007072,ACC00000249,25877.0,Debit,NEFT,Insurance Premium Payment,2024-12-26 06:35:04
TXN007073,ACC00000249,27633.08,Debit,NEFT,Insurance Premium Payment,2025-04-06 14:13:38
TXN007074,ACC00000249,1208.76,Debit,UPI,Utility Bill Payment,2026-05-19 00:34:54
TXN007075,ACC00000249,114089.98,Credit,NEFT,Salary Credit,2025-01-07 00:19:28
TXN007076,ACC00000249,45433.03,Debit,UPI,Online Shopping,2024-11-10 09:16:20
TXN007077,ACC00000249,122096.99,Credit,NEFT,Salary Credit,2025-06-17 21:40:24
TXN007078,ACC00000249,35911.39,Debit,NEFT,Investment in Mutual Funds,2026-06-28 23:55:52
TXN007079,ACC00000249,13519.32,Debit,UPI,Online Shopping,2024-09-09 10:36:41
TXN007080,ACC00000249,66441.42,Debit,NEFT,Investment in Mutual Funds,2026-06-02 00:15:20
TXN007081,ACC00000249,6410.52,Debit,ATM,ATM Withdrawal,2025-09-17 15:08:01
TXN007082,ACC00000249,4516.53,Credit,UPI,Refund,2026-05-24 17:56:31
TXN007083,ACC00000249,19275.06,Credit,Cash,Cash Deposit,2024-10-31 13:32:55
TXN007084,ACC00000249,6774.28,Credit,UPI,Refund,2024-09-27 23:16:47
TXN007085,ACC00000249,4978.42,Credit,UPI,Refund,2026-07-09 02:55:19
TXN007086,ACC00000249,12286.14,Debit,UPI,Restaurant Payment,2025-02-28 18:19:33
TXN007087,ACC00000249,4377.57,Credit,NEFT,Interest Credit,2025-12-12 10:03:01
TXN007088,ACC00000249,6576.99,Debit,UPI,Restaurant Payment,2024-11-07 01:24:07
TXN007089,ACC00000249,7100.92,Debit,UPI,Utility Bill Payment,2025-06-10 13:14:58
TXN007090,ACC00000249,47678.17,Credit,Cash,Cash Deposit,2026-01-11 04:28:24
TXN007091,ACC00000250,20855.13,Debit,NEFT,Insurance Premium Payment,2025-08-11 23:53:19
TXN007092,ACC00000250,5496.77,Debit,NEFT,Insurance Premium Payment,2025-01-16 12:18:50
TXN007093,ACC00000250,42260.79,Credit,Cash,Cash Deposit,2024-08-30 16:00:26
TXN007094,ACC00000250,91565.17,Credit,NEFT,Salary Credit,2025-10-21 04:40:40
TXN007095,ACC00000250,24294.41,Credit,Cash,Cash Deposit,2026-06-27 01:25:43
TXN007096,ACC00000250,34457.59,Debit,NEFT,Insurance Premium Payment,2025-04-27 12:12:05
TXN007097,ACC00000250,22553.89,Credit,Cash,Cash Deposit,2025-11-08 23:22:28
TXN007098,ACC00000250,3991.79,Credit,NEFT,Interest Credit,2025-03-21 19:24:51
TXN007099,ACC00000250,103441.8,Credit,NEFT,Salary Credit,2026-05-02 08:03:54
TXN007100,ACC00000250,3724.43,Credit,NEFT,Interest Credit,2025-03-01 14:58:03
TXN007101,ACC00000250,5657.29,Debit,UPI,Grocery,2025-04-28 11:31:02
TXN007102,ACC00000250,19352.37,Debit,UPI,Grocery,2026-05-11 20:22:12
TXN007103,ACC00000250,5760.34,Debit,UPI,Online Shopping,2024-12-13 01:23:30
TXN007104,ACC00000250,10069.53,Debit,UPI,Grocery,2025-05-20 04:07:01
TXN007105,ACC00000250,4954.46,Debit,UPI,Utility Bill Payment,2026-04-18 09:53:02
TXN007106,ACC00000250,7329.82,Credit,UPI,Refund,2026-06-09 09:21:24
TXN007107,ACC00000250,877.89,Credit,NEFT,Interest Credit,2025-02-27 00:16:32
TXN007108,ACC00000250,1985.89,Debit,UPI,Utility Bill Payment,2026-07-19 22:23:20
TXN007109,ACC00000250,1002.69,Debit,UPI,Restaurant Payment,2025-09-28 01:10:05
TXN007110,ACC00000250,4615.83,Debit,UPI,Utility Bill Payment,2024-12-09 18:05:58
TXN007111,ACC00000250,2967.06,Debit,UPI,Utility Bill Payment,2025-07-21 22:09:09
TXN007112,ACC00000250,15627.59,Debit,ATM,ATM Withdrawal,2025-07-16 09:37:49
TXN007113,ACC00000250,77375.21,Debit,NEFT,Loan EMI Payment,2024-11-04 05:22:22
TXN007114,ACC00000250,12247.61,Debit,ATM,ATM Withdrawal,2026-01-01 17:12:22
TXN007115,ACC00000250,4683.5,Debit,UPI,Online Shopping,2025-01-07 13:00:59
TXN007116,ACC00000250,8939.36,Debit,UPI,Online Shopping,2025-11-27 16:44:07
TXN007117,ACC00000250,3097.47,Credit,NEFT,Interest Credit,2025-01-29 06:40:23
TXN007118,ACC00000250,8954.53,Debit,UPI,Utility Bill Payment,2025-05-25 09:07:16
TXN007119,ACC00000250,2214.38,Credit,NEFT,Interest Credit,2025-09-27 18:52:08
TXN007120,ACC00000250,112502.0,Credit,NEFT,Salary Credit,2026-02-01 13:26:05
TXN007121,ACC00000250,29051.35,Debit,ATM,ATM Withdrawal,2026-07-19 07:15:38
TXN007122,ACC00000250,17376.0,Debit,UPI,Grocery,2026-03-09 09:45:04
TXN007123,ACC00000250,20491.58,Debit,ATM,ATM Withdrawal,2025-08-12 05:43:43
TXN007124,ACC00000250,80562.01,Credit,NEFT,Salary Credit,2026-01-18 06:13:48
TXN007125,ACC00000250,39138.47,Debit,ATM,ATM Withdrawal,2025-10-21 15:19:05
TXN007126,ACC00000250,95423.39,Credit,NEFT,Salary Credit,2025-01-28 04:44:39
TXN007127,ACC00000250,38401.43,Credit,NEFT,Salary Credit,2025-01-30 03:44:30
TXN007128,ACC00000250,29209.13,Credit,Cash,Cash Deposit,2025-05-09 10:28:20
TXN007129,ACC00000250,4345.8,Debit,UPI,Utility Bill Payment,2025-11-22 13:37:51
TXN007130,ACC00000250,43518.72,Debit,ATM,ATM Withdrawal,2024-10-05 03:28:47
TXN007131,ACC00000250,7306.42,Credit,UPI,Refund,2025-01-15 00:58:13
TXN007132,ACC00000250,78400.44,Debit,NEFT,Loan EMI Payment,2025-09-30 06:50:28
TXN007133,ACC00000250,2782.69,Credit,NEFT,Interest Credit,2024-11-26 22:14:28
TXN007134,ACC00000250,627.31,Credit,NEFT,Interest Credit,2026-04-17 07:25:09
TXN007135,ACC00000250,7334.15,Debit,UPI,Utility Bill Payment,2025-11-18 15:36:00
TXN007136,ACC00000250,9060.36,Debit,UPI,Utility Bill Payment,2026-05-13 10:05:06
TXN007137,ACC00000250,6886.24,Debit,UPI,Utility Bill Payment,2026-04-28 18:45:13
TXN007138,ACC00000250,51056.13,Debit,NEFT,Investment in Mutual Funds,2025-01-16 15:17:12
TXN007139,ACC00000250,31505.41,Debit,NEFT,Investment in Mutual Funds,2026-03-21 05:03:12
TXN007140,ACC00000250,34608.13,Debit,ATM,ATM Withdrawal,2024-12-22 00:08:36
TXN007141,ACC00000251,2663.55,Debit,UPI,Utility Bill Payment,2025-04-20 20:46:26
TXN007142,ACC00000251,9752.19,Debit,UPI,Utility Bill Payment,2025-01-16 10:26:10
TXN007143,ACC00000251,67295.03,Credit,NEFT,Salary Credit,2026-07-21 19:46:59
TXN007144,ACC00000251,72092.5,Debit,NEFT,Loan EMI Payment,2024-12-07 15:19:57
TXN007145,ACC00000251,26679.04,Debit,ATM,ATM Withdrawal,2024-08-09 11:38:16
TXN007146,ACC00000251,27193.58,Debit,UPI,Online Shopping,2025-07-06 14:30:20
TXN007147,ACC00000251,14699.79,Debit,UPI,Grocery,2024-12-27 19:28:31
